path,baseline_candidate,match,source_set,module,current_lines,same_blob,normalized_added_lines,normalized_removed_lines,normalized_similarity,review_groups,classification,scope_note
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/BubbleChatQuestion.kt,,new_basename,commonMain,hugeicons,72,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Bug01.kt,,new_basename,commonMain,hugeicons,128,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Calendar03.kt,,new_basename,commonMain,hugeicons,93,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/CalendarAdd01.kt,,new_basename,commonMain,hugeicons,85,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Camera01.kt,,new_basename,commonMain,hugeicons,90,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Cancel01.kt,,new_basename,commonMain,hugeicons,41,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/ChartColumn.kt,,new_basename,commonMain,hugeicons,160,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Clapping01.kt,,new_basename,commonMain,hugeicons,93,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Clean.kt,,new_basename,commonMain,hugeicons,92,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Clipboard.kt,,new_basename,commonMain,hugeicons,80,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Clock02.kt,,new_basename,commonMain,hugeicons,55,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Code.kt,,new_basename,commonMain,hugeicons,73,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Codesandbox.kt,,new_basename,commonMain,hugeicons,113,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Colors.kt,,new_basename,commonMain,hugeicons,58,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/ComputerTerminal01.kt,,new_basename,commonMain,hugeicons,75,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Connect.kt,,new_basename,commonMain,hugeicons,77,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Copy01.kt,,new_basename,commonMain,hugeicons,69,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Cpu.kt,,new_basename,commonMain,hugeicons,156,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/CursorPointer01.kt,,new_basename,commonMain,hugeicons,132,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Database02.kt,,new_basename,commonMain,hugeicons,76,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/DatabaseRestore.kt,,new_basename,commonMain,hugeicons,92,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Delete01.kt,,new_basename,commonMain,hugeicons,66,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Delete02.kt,,new_basename,commonMain,hugeicons,88,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Download01.kt,,new_basename,commonMain,hugeicons,59,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Download04.kt,,new_basename,commonMain,hugeicons,65,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/DragDropHorizontal.kt,,new_basename,commonMain,hugeicons,112,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Earth.kt,,new_basename,commonMain,hugeicons,58,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Edit01.kt,,new_basename,commonMain,hugeicons,69,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Edit02.kt,,new_basename,commonMain,hugeicons,76,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Edit03.kt,,new_basename,commonMain,hugeicons,58,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Eraser.kt,,new_basename,commonMain,hugeicons,71,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Eye.kt,,new_basename,commonMain,hugeicons,72,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Favourite.kt,,new_basename,commonMain,hugeicons,45,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FavouriteCircle.kt,,new_basename,commonMain,hugeicons,58,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/File01.kt,,new_basename,commonMain,hugeicons,80,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/File02.kt,,new_basename,commonMain,hugeicons,80,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FileAdd.kt,,new_basename,commonMain,hugeicons,69,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FileDownload.kt,,new_basename,commonMain,hugeicons,70,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FileEdit.kt,,new_basename,commonMain,hugeicons,80,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FileImport.kt,,new_basename,commonMain,hugeicons,70,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FileView.kt,,new_basename,commonMain,hugeicons,81,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Files02.kt,,new_basename,commonMain,hugeicons,96,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FloppyDisk.kt,,new_basename,commonMain,hugeicons,81,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Folder01.kt,,new_basename,commonMain,hugeicons,55,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FolderAdd.kt,,new_basename,commonMain,hugeicons,66,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Forward02.kt,,new_basename,commonMain,hugeicons,66,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/FullScreen.kt,,new_basename,commonMain,hugeicons,53,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/GitFork.kt,,new_basename,commonMain,hugeicons,87,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Github.kt,,new_basename,commonMain,hugeicons,73,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/GlobalSearch.kt,,new_basename,commonMain,hugeicons,85,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Icon1stBracket.kt,,new_basename,commonMain,hugeicons,52,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Idea.kt,,new_basename,commonMain,hugeicons,95,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Idea01.kt,,new_basename,commonMain,hugeicons,117,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Image02.kt,,new_basename,commonMain,hugeicons,88,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Image03.kt,,new_basename,commonMain,hugeicons,68,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/ImageUpload.kt,,new_basename,commonMain,hugeicons,82,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/InLove.kt,,new_basename,commonMain,hugeicons,88,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/LanguageCircle.kt,,new_basename,commonMain,hugeicons,53,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/LeftToRightListBullet.kt,,new_basename,commonMain,hugeicons,94,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Link01.kt,,new_basename,commonMain,hugeicons,62,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/LookTop.kt,,new_basename,commonMain,hugeicons,67,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MagicWand01.kt,,new_basename,commonMain,hugeicons,109,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/McpServer.kt,,new_basename,commonMain,hugeicons,63,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Megaphone01.kt,,new_basename,commonMain,hugeicons,78,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Menu03.kt,,new_basename,commonMain,hugeicons,61,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Message01.kt,,new_basename,commonMain,hugeicons,66,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Message02.kt,,new_basename,commonMain,hugeicons,68,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MessageAdd01.kt,,new_basename,commonMain,hugeicons,78,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MessageBlocked.kt,,new_basename,commonMain,hugeicons,76,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Mic01.kt,,new_basename,commonMain,hugeicons,76,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MoneyBag02.kt,,new_basename,commonMain,hugeicons,92,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MoreVertical.kt,,new_basename,commonMain,hugeicons,70,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/MusicNote03.kt,,new_basename,commonMain,hugeicons,56,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Notification01.kt,,new_basename,commonMain,hugeicons,63,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Package.kt,,new_basename,commonMain,hugeicons,91,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Package01.kt,,new_basename,commonMain,hugeicons,85,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/PaintBoard.kt,,new_basename,commonMain,hugeicons,58,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Pause.kt,,new_basename,commonMain,hugeicons,68,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/PencilEdit01.kt,,new_basename,commonMain,hugeicons,62,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Pin.kt,,new_basename,commonMain,hugeicons,67,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/PinOff.kt,,new_basename,commonMain,hugeicons,84,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Play.kt,,new_basename,commonMain,hugeicons,47,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/PlusSign.kt,,new_basename,commonMain,hugeicons,41,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Puzzle.kt,,new_basename,commonMain,hugeicons,62,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/QuillWrite01.kt,,new_basename,commonMain,hugeicons,54,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Refresh01.kt,,new_basename,commonMain,hugeicons,56,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Refresh03.kt,,new_basename,commonMain,hugeicons,73,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Rocket01.kt,,new_basename,commonMain,hugeicons,95,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Search01.kt,,new_basename,commonMain,hugeicons,53,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/ServerStack01.kt,,new_basename,commonMain,hugeicons,120,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Setting07.kt,,new_basename,commonMain,hugeicons,104,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Settings02.kt,,new_basename,commonMain,hugeicons,88,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Settings03.kt,,new_basename,commonMain,hugeicons,70,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Share01.kt,,new_basename,commonMain,hugeicons,72,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Share03.kt,,new_basename,commonMain,hugeicons,67,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Share04.kt,,new_basename,commonMain,hugeicons,60,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Share08.kt,,new_basename,commonMain,hugeicons,83,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/SmartPhone01.kt,,new_basename,commonMain,hugeicons,61,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Sorting01.kt,,new_basename,commonMain,hugeicons,87,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Sparkles.kt,,new_basename,commonMain,hugeicons,72,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Stop.kt,,new_basename,commonMain,hugeicons,50,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/StopCircle.kt,,new_basename,commonMain,hugeicons,50,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Sun01.kt,,new_basename,commonMain,hugeicons,67,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Text.kt,,new_basename,commonMain,hugeicons,60,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/TextSelection.kt,,new_basename,commonMain,hugeicons,72,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Tick01.kt,,new_basename,commonMain,hugeicons,40,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Tick02.kt,,new_basename,commonMain,hugeicons,40,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Time02.kt,,new_basename,commonMain,hugeicons,60,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Tools.kt,,new_basename,commonMain,hugeicons,96,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/TransactionHistory.kt,,new_basename,commonMain,hugeicons,77,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Translate.kt,,new_basename,commonMain,hugeicons,133,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Upload02.kt,,new_basename,commonMain,hugeicons,65,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Video01.kt,,new_basename,commonMain,hugeicons,67,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/View.kt,,new_basename,commonMain,hugeicons,60,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/ViewOff.kt,,new_basename,commonMain,hugeicons,84,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Voice.kt,,new_basename,commonMain,hugeicons,101,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/VolumeHigh.kt,,new_basename,commonMain,hugeicons,73,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/WavingHand01.kt,,new_basename,commonMain,hugeicons,80,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/WebDesign01.kt,,new_basename,commonMain,hugeicons,112,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Wrench01.kt,,new_basename,commonMain,hugeicons,74,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
hugeicons/src/commonMain/kotlin/me/rerere/hugeicons/stroke/Zap.kt,,new_basename,commonMain,hugeicons,60,False,,,,,图标资产/依赖源码,不计入业务抽取；只作来源/文件数量清点。
material3/src/commonMain/kotlin/me/rerere/material3/DynamicSchemeExt.kt,material3/src/main/java/me/rerere/material3/DynamicSchemeExt.kt,same_name_identical,commonMain,material3,114,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
search/src/androidMain/kotlin/me/rerere/search/SearchLocale.android.kt,,new_basename,androidMain,search,7,False,,,,R07,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
search/src/commonMain/kotlin/me/rerere/search/BingSearchService.kt,search/src/main/java/me/rerere/search/BingSearchService.kt,same_name,commonMain,search,105,False,39,29,0.514,R07,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
search/src/commonMain/kotlin/me/rerere/search/BochaSearchService.kt,search/src/main/java/me/rerere/search/BochaSearchService.kt,same_name,commonMain,search,177,False,13,16,0.899,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/BraveSearchService.kt,search/src/main/java/me/rerere/search/BraveSearchService.kt,same_name,commonMain,search,115,False,11,14,0.854,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/CustomJsSearchService.kt,search/src/main/java/me/rerere/search/CustomJsSearchService.kt,same_name,commonMain,search,142,False,41,23,0.67,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/ExaSearchService.kt,search/src/main/java/me/rerere/search/ExaSearchService.kt,same_name,commonMain,search,228,False,27,30,0.851,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/FirecrawlSearchService.kt,search/src/main/java/me/rerere/search/FirecrawlSearchService.kt,same_name,commonMain,search,240,False,21,25,0.881,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/GrokSearchService.kt,search/src/main/java/me/rerere/search/GrokSearchService.kt,same_name,commonMain,search,171,False,12,15,0.897,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/JinaSearchService.kt,search/src/main/java/me/rerere/search/JinaSearchService.kt,same_name,commonMain,search,182,False,24,28,0.822,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/LinkUpService.kt,search/src/main/java/me/rerere/search/LinkUpService.kt,same_name,commonMain,search,164,False,24,30,0.792,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/MetasoSearchService.kt,search/src/main/java/me/rerere/search/MetasoSearchService.kt,same_name,commonMain,search,140,False,14,17,0.861,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/OllamaSearchService.kt,search/src/main/java/me/rerere/search/OllamaSearchService.kt,same_name,commonMain,search,150,False,22,24,0.803,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
search/src/commonMain/kotlin/me/rerere/search/PerplexitySearchService.kt,search/src/main/java/me/rerere/search/PerplexitySearchService.kt,same_name,commonMain,search,137,False,12,15,0.87,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
